timestamp,temperature,humidity,wind_speed,precipitation_type
2018-12-18 17:00:05.354,3.132821632916854,46.85271750279134,12.425616520233753,rain
2018-11-27 03:30:22.074,21.344683453169594,59.03690538952285,13.75341897949307,snow
2018-11-28 14:23:07.856,4.6352668262156405,67.18705530476707,1.6780858813199073,rain
2018-12-01 14:48:00.753,5.726562202558311,92.43553909516777,18.53070508092593,snow
2018-11-27 06:06:23.343,33.35997470066016,57.06130894527601,22.325795010686868,clear
2018-12-17 16:25:06.172,0.7826846819480271,47.37784683228918,12.943566818970933,
2018-11-28 09:49:35.832,26.195282473952535,64.54163919956733,29.454358939040755,rain
2018-11-27 08:15:22.201,13.185095140844322,78.70154573910438,5.3318360124922854,rain
2018-11-28 09:40:33.569,21.02731440185677,74.35555750000577,7.730243097225538,snow
2018-11-28 14:46:25.128,33.26535783226825,57.92251481699041,5.791400644591222,snow
2018-12-17 15:30:08.183,4.698538569564971,44.74782830379879,23.641582659637557,rain
2018-11-30 17:22:57.582,5.873648492424716,36.07233297407635,14.886359254171005,clear
2018-11-30 04:17:59.016,21.59801133204269,40.327922974840575,16.961921191676396,
2018-12-01 00:18:04.773,22.969797404002914,31.633354672739088,26.48237386003523,
2018-11-27 15:36:23.555,27.229201304429512,36.53583293641183,20.696354296693997,snow
2018-11-27 08:09:22.028,33.01588673363207,84.09470266342595,27.922690666405263,
2018-12-17 09:05:09.157,3.7436440533868116,59.9169743845909,5.326386134211015,
2018-11-29 15:13:02.244,34.96357700983672,83.51228490538485,27.517690035227133,rain
2018-12-18 11:50:06.850,33.610268541575024,93.37525010216021,25.839427015232143,clear
2018-12-18 17:00:08.459,2.945957362128478,96.74920882167423,18.94040448382081,snow
2018-12-18 05:20:06.502,9.79659789889757,56.99682862639371,7.563334132222003,
2018-11-26 19:56:09.548,3.936864455203293,78.70282071334252,11.535619574515428,clear
2018-12-01 07:08:02.196,6.965760061937806,32.91758360600978,18.517240113765066,snow
2018-12-16 01:10:04.235,12.241328946782087,32.464582664026246,6.277912794065391,snow
2018-12-13 17:00:03.817,21.849429544327716,57.560955249100616,16.094803302139898,rain
2018-12-14 12:00:10.530,11.250545517666787,75.41754420635121,29.64607620592696,clear
2018-11-30 15:42:58.186,9.61010171134508,84.99866242699687,10.567196169235341,rain
2018-12-14 05:30:05.863,15.732993428069769,76.16260393231939,20.331870088724287,clear
2018-12-14 08:35:05.107,4.437824180446861,73.86366789892057,27.7218510860877,snow
2018-11-30 09:48:02.773,14.907709084675561,52.14355755802655,8.018239361337027,snow
2018-12-16 14:25:08.994,0.9329669444982192,49.76831430000978,9.125044149113016,rain
2018-12-02 03:13:01.400,31.206377173665473,90.44163650640354,29.80337103400901,snow
2018-11-26 06:50:30.690,0.674826540630406,98.28918473304314,11.011725716988526,snow
2018-12-18 04:05:10.670,13.09348081386142,58.454659859511665,25.276193054363716,snow
2018-12-13 15:05:06.876,14.665454086420691,90.5253378968591,14.688884410048145,rain
2018-12-01 23:02:56.631,30.928229113908113,75.36058966152373,17.677252974103318,clear
2018-12-14 22:35:10.961,26.663819357126904,43.20658505100752,5.862923327624302,snow
2018-12-09 23:25:47.773,20.092164548663618,77.15031902847414,4.3407100568228705,snow
2018-11-28 20:32:08.205,32.40614817607265,52.401280213583604,3.060825540475549,clear
2018-11-28 11:06:24.370,19.260689115717746,45.54689367898168,1.429169452722976,snow
2018-11-29 14:53:04.451,22.594308383413985,60.37513128885716,23.139661311874445,
2018-12-02 05:58:07.488,6.233863118624605,60.41297976161225,7.94251550749494,clear
2018-11-29 01:28:42.264,22.522850040323902,94.75648331598413,23.11958468619085,snow
2018-12-17 17:20:04.064,5.215475033309497,38.90393201235936,26.45881915888436,
2018-11-27 07:12:22.018,30.57820580350339,86.46192834808795,0.15672528952356934,clear
2018-11-27 22:39:22.454,18.975239361297763,94.87031983526536,0.25020075565437616,rain
2018-12-14 14:40:19.510,27.022013433581897,85.25405431333962,20.00962725315091,
2018-11-27 19:51:23.241,32.2463226468618,55.42337693877099,22.34050727659577,snow
2018-12-15 15:00:05.240,31.895909392768285,64.31218763082923,21.579772119442687,snow
2018-11-27 10:54:23.400,29.08303668571552,37.065810874025516,23.896830915511202,
2018-12-01 23:42:56.244,23.407298916890884,43.550028967146865,9.918596655631616,clear
2018-11-27 12:48:22.246,28.89562543186277,93.6343832166196,24.735768914583137,clear
2018-11-29 02:56:08.797,32.913838800353616,55.86307460278816,3.010278496096955,
2018-12-03 03:03:02.459,18.133641247336996,36.29368582980993,13.032053713948143,clear
2018-11-29 20:03:01.365,5.310585149580522,75.97405280614723,17.53360983566701,
2018-11-26 09:29:09.873,31.388615499852158,35.02384197221438,10.610436425808595,
2018-12-15 15:05:12.933,14.981917262770079,49.536715128316196,20.667004156756445,
2018-12-02 07:52:58.045,18.504119619300027,90.3820151794548,8.063616934985342,snow
2018-12-14 13:50:09.598,15.94577794092496,75.10225898391042,2.2587908163004924,clear
2018-12-14 02:50:11.762,7.684576596358631,94.31963416385007,11.088632507201833,clear
2018-11-26 09:47:09.735,33.16354232511668,53.393452961547865,0.2334860950643114,
2018-12-14 07:40:12.787,25.032489869181187,65.95648870982285,3.7443246243506545,snow
2018-11-29 07:22:55.827,10.751873717224509,72.45319443721596,20.813712255287218,clear
2018-12-15 07:50:05.557,29.162751706075582,49.62294732790196,1.8409793681690967,rain
2018-11-26 21:32:09.598,14.82183151642234,56.92366754094719,24.28842473636404,rain
2018-12-02 10:07:58.797,0.9429944787960176,65.17049957667143,5.607997012528329,
2018-11-30 10:43:03.931,21.261546329227183,80.0219241977097,5.487334300084397,rain
2018-12-02 13:33:01.081,25.31860417983771,30.907800111886694,18.108840313778725,rain
2018-12-18 00:20:12.582,23.457515719041787,35.72148006466973,4.545364128817231,rain
2018-12-03 02:38:04.085,25.229771746005458,43.810758789079685,9.558864869331249,clear
2018-12-13 17:15:10.667,33.02245502520794,44.089081620402766,14.163998091671766,
2018-11-30 07:23:02.013,31.8775748921479,32.71699479777299,20.728212205888866,
2018-12-15 07:15:08.084,12.18546813699046,35.326252772843354,3.270047028272299,clear
2018-11-26 09:17:11.273,0.31767034372466196,60.29093849559665,19.75501225646063,clear
2018-12-16 12:30:06.377,30.720580712254012,76.539862447072,4.1342153970950175,clear
2018-12-10 00:38:26.439,10.577325210089967,96.1884556841778,24.07559975750005,
2018-12-18 04:20:08.195,15.809427602559225,57.76050215946366,23.417682194059385,clear
2018-12-16 01:55:12.791,12.676957065615436,57.701656459207946,14.590450100998911,rain
2018-11-28 18:59:08.399,28.991725748869058,37.27851411492082,12.97665798559419,rain
2018-11-28 15:38:08.164,24.52135710855475,94.57396851388478,20.977211022517018,clear
2018-11-27 00:59:15.358,21.9084537195016,72.1754090679467,9.357863061340478,rain
2018-11-30 15:18:03.280,27.062387613350882,47.50273080510928,4.032772413495617,rain
2018-12-14 23:50:05.823,16.194919952419383,82.7026227979077,26.03741321779381,clear
2018-12-03 10:18:03.987,1.6014350715661214,75.42318577694613,17.712966513584853,snow
2018-11-29 04:57:45.857,25.70532639855144,33.52525495500313,19.30993946091891,snow
2018-12-14 20:25:06.047,2.8720990665982744,93.58989454454343,19.897241529503905,clear
2018-12-13 08:55:05.446,24.59451213469845,48.64090752537485,23.629964172191407,clear
2018-11-26 18:08:11.736,16.595539170946196,61.88617705164652,5.005062876820013,snow
2018-12-13 08:00:10.047,3.695531935767105,81.48090808525362,22.79002797281221,clear
2018-12-16 18:25:11.634,24.067165544843895,86.11603351257796,3.89225408227123,clear
2018-12-17 05:30:06.566,18.243704199894054,54.36369645599435,19.851424685266036,clear
2018-11-30 08:13:03.552,20.390789824335982,56.57655594296657,15.330745226296102,snow
2018-12-13 23:00:08.022,18.054988308078418,43.66738053043253,22.707724552044102,rain
2018-12-17 06:05:09.040,3.353585783905822,76.15360321873338,7.400345059148153,clear
2018-12-13 22:05:07.643,14.09434174897726,47.640783601336665,1.7361124142677864,clear
2018-12-02 11:37:59.163,0.3626244376942439,34.551209920028604,28.858868602891878,clear
2018-12-17 04:30:06.574,8.506157088669033,42.330225697301614,27.741814764737207,rain
2018-11-26 08:34:07.248,6.374493004507641,52.937054412758044,9.947200791138917,clear
2018-12-16 14:40:11.274,27.473690382420422,52.53664451661743,19.49186795428636,rain
2018-12-03 11:57:57.667,21.07348963804819,64.30643013688555,5.789595713586968,clear
2018-11-30 13:37:56.243,18.97252642557399,62.84517445196256,5.454613959683968,
2018-12-17 21:00:13.356,29.358807317326427,87.6310320831553,8.512314219002866,rain
